Product ID,Name,Sales,Product Category,Unit Price,Total Amount,Date,Weekday,Holiday Effect,Promotion Effect
3,Headphone,37.0,Electronics,100.0,3700.0,2024-06-10,0,1.0,1.0
3,Headphone,29.0,Electronics,100.0,2900.0,2024-06-11,1,1.0,1.0
3,Headphone,32.0,Electronics,100.0,3200.0,2024-06-12,2,1.0,1.0
3,Headphone,51.0,Electronics,100.0,5100.0,2024-06-13,3,1.0,1.0
3,Headphone,57.0,Electronics,100.0,5700.0,2024-06-14,4,1.0,1.0
3,Headphone,76.0,Electronics,100.0,7600.0,2024-06-15,5,1.0,1.0
3,Headphone,58.0,Electronics,100.0,5800.0,2024-06-16,6,1.0,1.0
3,Headphone,35.0,Electronics,100.0,3500.0,2024-06-17,0,1.0,1.0
3,Headphone,42.0,Electronics,100.0,4200.0,2024-06-18,1,1.0,1.0
3,Headphone,47.0,Electronics,100.0,4700.0,2024-06-19,2,1.0,1.0
3,Headphone,21.0,Electronics,100.0,2100.0,2024-06-20,3,1.0,1.0
3,Headphone,23.0,Electronics,100.0,2300.0,2024-06-21,4,1.0,1.0
3,Headphone,64.0,Electronics,100.0,6400.0,2024-06-22,5,1.0,1.0
3,Headphone,53.0,Electronics,100.0,5300.0,2024-06-23,6,1.0,1.0
3,Headphone,51.0,Electronics,100.0,5100.0,2024-06-24,0,1.0,1.0
3,Headphone,39.0,Electronics,100.0,3900.0,2024-06-25,1,1.0,1.0
3,Headphone,44.0,Electronics,100.0,4400.0,2024-06-26,2,1.0,1.0
3,Headphone,45.0,Electronics,100.0,4500.0,2024-06-27,3,1.0,1.0
3,Headphone,46.0,Electronics,100.0,4600.0,2024-06-28,4,1.0,1.0
3,Headphone,72.0,Electronics,100.0,7200.0,2024-06-29,5,1.0,1.0
3,Headphone,54.0,Electronics,100.0,5400.0,2024-06-30,6,1.0,1.0
3,Headphone,15.0,Electronics,100.0,1500.0,2024-07-01,0,1.0,1.0
3,Headphone,29.0,Electronics,100.0,2900.0,2024-07-02,1,1.0,1.0
3,Headphone,47.0,Electronics,100.0,4700.0,2024-07-03,2,1.0,1.0
3,Headphone,67.0,Electronics,100.0,6700.0,2024-07-04,3,1.0,1.0
3,Headphone,61.0,Electronics,100.0,6100.0,2024-07-05,4,1.0,1.0
3,Headphone,50.0,Electronics,100.0,5000.0,2024-07-06,5,1.0,1.0
3,Headphone,64.0,Electronics,100.0,6400.0,2024-07-07,6,1.0,1.0
3,Headphone,57.0,Electronics,100.0,5700.0,2024-07-08,0,1.0,1.0
3,Headphone,42.0,Electronics,100.0,4200.0,2024-07-09,1,1.0,1.0
3,Headphone,38.0,Electronics,100.0,3800.0,2024-07-10,2,1.0,1.0
3,Headphone,47.0,Electronics,100.0,4700.0,2024-07-11,3,1.0,1.0
3,Headphone,41.0,Electronics,100.0,4100.0,2024-07-12,4,1.0,1.0
3,Headphone,89.0,Electronics,100.0,8900.0,2024-07-13,5,1.0,1.0
3,Headphone,40.0,Electronics,100.0,4000.0,2024-07-14,6,1.0,1.0
3,Headphone,82.0,Electronics,100.0,8200.0,2024-07-15,0,1.0,1.7325290013245724
3,Headphone,75.0,Electronics,100.0,7500.0,2024-07-16,1,1.0,1.597439960915631
3,Headphone,53.0,Electronics,100.0,5300.0,2024-07-17,2,1.0,1.8334738260612569
3,Headphone,81.0,Electronics,100.0,8100.0,2024-07-18,3,1.0,1.9327240198662172
3,Headphone,69.0,Electronics,100.0,6900.0,2024-07-19,4,1.0,1.7271231776407316
3,Headphone,95.0,Electronics,100.0,9500.0,2024-07-20,5,1.0,1.849175699739325
3,Headphone,45.0,Electronics,100.0,4500.0,2024-07-21,6,1.0,1.0
3,Headphone,42.0,Electronics,100.0,4200.0,2024-07-22,0,1.0,1.0
3,Headphone,36.0,Electronics,100.0,3600.0,2024-07-23,1,1.0,1.0
3,Headphone,43.0,Electronics,100.0,4300.0,2024-07-24,2,1.0,1.0
3,Headphone,44.0,Electronics,100.0,4400.0,2024-07-25,3,1.0,1.0
3,Headphone,49.0,Electronics,100.0,4900.0,2024-07-26,4,1.0,1.0
3,Headphone,62.0,Electronics,100.0,6200.0,2024-07-27,5,1.0,1.0
3,Headphone,50.0,Electronics,100.0,5000.0,2024-07-28,6,1.0,1.0
3,Headphone,59.0,Electronics,100.0,5900.0,2024-07-29,0,1.0,1.0
3,Headphone,31.0,Electronics,100.0,3100.0,2024-07-30,1,1.0,1.0
3,Headphone,44.0,Electronics,100.0,4400.0,2024-07-31,2,1.0,1.0
3,Headphone,37.0,Electronics,100.0,3700.0,2024-08-01,3,1.0,1.0
3,Headphone,44.0,Electronics,100.0,4400.0,2024-08-02,4,1.0,1.0
3,Headphone,45.0,Electronics,100.0,4500.0,2024-08-03,5,1.0,1.0
3,Headphone,69.0,Electronics,100.0,6900.0,2024-08-04,6,1.0,1.0
3,Headphone,47.0,Electronics,100.0,4700.0,2024-08-05,0,1.0,1.0
3,Headphone,53.0,Electronics,100.0,5300.0,2024-08-06,1,1.0,1.0
3,Headphone,29.0,Electronics,100.0,2900.0,2024-08-07,2,1.0,1.0
3,Headphone,17.0,Electronics,100.0,1700.0,2024-08-08,3,1.0,1.0
3,Headphone,59.0,Electronics,100.0,5900.0,2024-08-09,4,1.0,1.0
3,Headphone,48.0,Electronics,100.0,4800.0,2024-08-10,5,1.0,1.0
3,Headphone,76.0,Electronics,100.0,7600.0,2024-08-11,6,1.0,1.0
3,Headphone,31.0,Electronics,100.0,3100.0,2024-08-12,0,1.0,1.0
3,Headphone,39.0,Electronics,100.0,3900.0,2024-08-13,1,1.0,1.0
3,Headphone,23.0,Electronics,100.0,2300.0,2024-08-14,2,1.0,1.0
3,Headphone,46.0,Electronics,100.0,4600.0,2024-08-15,3,1.0,1.0
3,Headphone,25.0,Electronics,100.0,2500.0,2024-08-16,4,1.0,1.0
3,Headphone,62.0,Electronics,100.0,6200.0,2024-08-17,5,1.0,1.0
3,Headphone,73.0,Electronics,100.0,7300.0,2024-08-18,6,1.0,1.0
3,Headphone,24.0,Electronics,100.0,2400.0,2024-08-19,0,1.0,1.0
3,Headphone,61.0,Electronics,100.0,6100.0,2024-08-20,1,1.0,1.0
3,Headphone,35.0,Electronics,100.0,3500.0,2024-08-21,2,1.0,1.0
3,Headphone,37.0,Electronics,100.0,3700.0,2024-08-22,3,1.0,1.0
3,Headphone,48.0,Electronics,100.0,4800.0,2024-08-23,4,1.0,1.0
3,Headphone,67.0,Electronics,100.0,6700.0,2024-08-24,5,1.0,1.0
3,Headphone,60.0,Electronics,100.0,6000.0,2024-08-25,6,1.0,1.0
3,Headphone,12.0,Electronics,100.0,1200.0,2024-08-26,0,1.0,1.0
3,Headphone,19.0,Electronics,100.0,1900.0,2024-08-27,1,1.0,1.0
3,Headphone,44.0,Electronics,100.0,4400.0,2024-08-28,2,1.0,1.0
3,Headphone,53.0,Electronics,100.0,5300.0,2024-08-29,3,1.0,1.0
3,Headphone,41.0,Electronics,100.0,4100.0,2024-08-30,4,1.0,1.0
3,Headphone,58.0,Electronics,100.0,5800.0,2024-08-31,5,1.0,1.0
3,Headphone,50.0,Electronics,100.0,5000.0,2024-09-01,6,1.0,1.0
3,Headphone,46.0,Electronics,100.0,4600.0,2024-09-02,0,1.0,1.0
3,Headphone,19.0,Electronics,100.0,1900.0,2024-09-03,1,1.0,1.0
3,Headphone,45.0,Electronics,100.0,4500.0,2024-09-04,2,1.0,1.0
3,Headphone,32.0,Electronics,100.0,3200.0,2024-09-05,3,1.0,1.0
3,Headphone,46.0,Electronics,100.0,4600.0,2024-09-06,4,1.0,1.0
3,Headphone,55.0,Electronics,100.0,5500.0,2024-09-07,5,1.0,1.0
3,Headphone,69.0,Electronics,100.0,6900.0,2024-09-08,6,1.0,1.0
3,Headphone,55.0,Electronics,100.0,5500.0,2024-09-09,0,1.0,1.0
3,Headphone,34.0,Electronics,100.0,3400.0,2024-09-10,1,1.0,1.0
3,Headphone,18.0,Electronics,100.0,1800.0,2024-09-11,2,1.0,1.0
3,Headphone,36.0,Electronics,100.0,3600.0,2024-09-12,3,1.0,1.0
3,Headphone,54.0,Electronics,100.0,5400.0,2024-09-13,4,1.0,1.0
3,Headphone,39.0,Electronics,100.0,3900.0,2024-09-14,5,1.0,1.0
3,Headphone,65.0,Electronics,100.0,6500.0,2024-09-15,6,1.0,1.0
3,Headphone,38.0,Electronics,100.0,3800.0,2024-09-16,0,1.0,1.0
3,Headphone,20.0,Electronics,100.0,2000.0,2024-09-17,1,1.0,1.0
3,Headphone,37.0,Electronics,100.0,3700.0,2024-09-18,2,1.0,1.0
3,Headphone,35.0,Electronics,100.0,3500.0,2024-09-19,3,1.0,1.0
3,Headphone,22.0,Electronics,100.0,2200.0,2024-09-20,4,1.0,1.0
3,Headphone,43.0,Electronics,100.0,4300.0,2024-09-21,5,1.0,1.0
3,Headphone,45.0,Electronics,100.0,4500.0,2024-09-22,6,1.0,1.0
3,Headphone,32.0,Electronics,100.0,3200.0,2024-09-23,0,1.0,1.0
3,Headphone,40.0,Electronics,100.0,4000.0,2024-09-24,1,1.0,1.0
3,Headphone,30.0,Electronics,100.0,3000.0,2024-09-25,2,1.0,1.0
3,Headphone,41.0,Electronics,100.0,4100.0,2024-09-26,3,1.0,1.0
3,Headphone,27.0,Electronics,100.0,2700.0,2024-09-27,4,1.0,1.0
3,Headphone,37.0,Electronics,100.0,3700.0,2024-09-28,5,1.0,1.0
3,Headphone,56.0,Electronics,100.0,5600.0,2024-09-29,6,1.0,1.0
3,Headphone,46.0,Electronics,100.0,4600.0,2024-09-30,0,1.0,1.0
4,Laptop,85.0,Electronics,1000.0,85000.0,2021-01-01,4,1.0,1.0
4,Laptop,158.0,Electronics,1000.0,158000.0,2021-01-02,5,1.0,1.0
4,Laptop,164.0,Electronics,1000.0,164000.0,2021-01-03,6,1.0,1.0
4,Laptop,86.0,Electronics,1000.0,86000.0,2021-01-04,0,1.0,1.0
4,Laptop,93.0,Electronics,1000.0,93000.0,2021-01-05,1,1.0,1.0
4,Laptop,98.0,Electronics,1000.0,98000.0,2021-01-06,2,1.0,1.0
4,Laptop,88.0,Electronics,1000.0,88000.0,2021-01-07,3,1.0,1.0
4,Laptop,103.0,Electronics,1000.0,103000.0,2021-01-08,4,1.0,1.0
4,Laptop,116.0,Electronics,1000.0,116000.0,2021-01-09,5,1.0,1.0
4,Laptop,106.0,Electronics,1000.0,106000.0,2021-01-10,6,1.0,1.0
4,Laptop,132.0,Electronics,1000.0,132000.0,2021-01-11,0,1.0,1.0
4,Laptop,94.0,Electronics,1000.0,94000.0,2021-01-12,1,1.0,1.0
4,Laptop,89.0,Electronics,1000.0,89000.0,2021-01-13,2,1.0,1.0
4,Laptop,108.0,Electronics,1000.0,108000.0,2021-01-14,3,1.0,1.0
4,Laptop,85.0,Electronics,1000.0,85000.0,2021-01-15,4,1.0,1.0
4,Laptop,128.0,Electronics,1000.0,128000.0,2021-01-16,5,1.0,1.0
4,Laptop,106.0,Electronics,1000.0,106000.0,2021-01-17,6,1.0,1.0
4,Laptop,105.0,Electronics,1000.0,105000.0,2021-01-18,0,1.0,1.0
4,Laptop,79.0,Electronics,1000.0,79000.0,2021-01-19,1,1.0,1.0
4,Laptop,89.0,Electronics,1000.0,89000.0,2021-01-20,2,1.0,1.0
4,Laptop,95.0,Electronics,1000.0,95000.0,2021-01-21,3,1.0,1.0
4,Laptop,100.0,Electronics,1000.0,100000.0,2021-01-22,4,1.0,1.0
4,Laptop,110.0,Electronics,1000.0,110000.0,2021-01-23,5,1.0,1.0
4,Laptop,118.0,Electronics,1000.0,118000.0,2021-01-24,6,1.0,1.0
4,Laptop,97.0,Electronics,1000.0,97000.0,2021-01-25,0,1.0,1.0
4,Laptop,75.0,Electronics,1000.0,75000.0,2021-01-26,1,1.0,1.0
4,Laptop,87.0,Electronics,1000.0,87000.0,2021-01-27,2,1.0,1.0
4,Laptop,83.0,Electronics,1000.0,83000.0,2021-01-28,3,1.0,1.0
4,Laptop,88.0,Electronics,1000.0,88000.0,2021-01-29,4,1.0,1.0
4,Laptop,103.0,Electronics,1000.0,103000.0,2021-01-30,5,1.0,1.0
4,Laptop,146.0,Electronics,1000.0,146000.0,2021-01-31,6,1.0,1.0
4,Laptop,84.0,Electronics,1000.0,84000.0,2021-02-01,0,1.0,1.0
4,Laptop,100.0,Electronics,1000.0,100000.0,2021-02-02,1,1.0,1.0
4,Laptop,99.0,Electronics,1000.0,99000.0,2021-02-03,2,1.0,1.0
4,Laptop,82.0,Electronics,1000.0,82000.0,2021-02-04,3,1.0,1.0
4,Laptop,102.0,Electronics,1000.0,102000.0,2021-02-05,4,1.0,1.0
4,Laptop,154.0,Electronics,1000.0,154000.0,2021-02-06,5,1.0,1.0
4,Laptop,153.0,Electronics,1000.0,153000.0,2021-02-07,6,1.0,1.0
4,Laptop,105.0,Electronics,1000.0,105000.0,2021-02-08,0,1.0,1.0
4,Laptop,96.0,Electronics,1000.0,96000.0,2021-02-09,1,1.0,1.0
4,Laptop,101.0,Electronics,1000.0,101000.0,2021-02-10,2,1.0,1.0
4,Laptop,129.0,Electronics,1000.0,129000.0,2021-02-11,3,1.0,1.0
4,Laptop,85.0,Electronics,1000.0,85000.0,2021-02-12,4,1.0,1.0
4,Laptop,134.0,Electronics,1000.0,134000.0,2021-02-13,5,1.0,1.0
4,Laptop,123.0,Electronics,1000.0,123000.0,2021-02-14,6,1.0,1.0
4,Laptop,83.0,Electronics,1000.0,83000.0,2021-02-15,0,1.0,1.0
4,Laptop,75.0,Electronics,1000.0,75000.0,2021-02-16,1,1.0,1.0
4,Laptop,91.0,Electronics,1000.0,91000.0,2021-02-17,2,1.0,1.0
4,Laptop,92.0,Electronics,1000.0,92000.0,2021-02-18,3,1.0,1.0
4,Laptop,79.0,Electronics,1000.0,79000.0,2021-02-19,4,1.0,1.0
4,Laptop,113.0,Electronics,1000.0,113000.0,2021-02-20,5,1.0,1.0
4,Laptop,126.0,Electronics,1000.0,126000.0,2021-02-21,6,1.0,1.0
4,Laptop,85.0,Electronics,1000.0,85000.0,2021-02-22,0,1.0,1.0
4,Laptop,106.0,Electronics,1000.0,106000.0,2021-02-23,1,1.0,1.0
4,Laptop,104.0,Electronics,1000.0,104000.0,2021-02-24,2,1.0,1.0
4,Laptop,92.0,Electronics,1000.0,92000.0,2021-02-25,3,1.0,1.0
4,Laptop,119.0,Electronics,1000.0,119000.0,2021-02-26,4,1.0,1.0
4,Laptop,155.0,Electronics,1000.0,155000.0,2021-02-27,5,1.0,1.0
4,Laptop,119.0,Electronics,1000.0,119000.0,2021-02-28,6,1.0,1.0
4,Laptop,104.0,Electronics,1000.0,104000.0,2021-03-01,0,1.0,1.0
4,Laptop,102.0,Electronics,1000.0,102000.0,2021-03-02,1,1.0,1.0
4,Laptop,102.0,Electronics,1000.0,102000.0,2021-03-03,2,1.0,1.0
4,Laptop,70.0,Electronics,1000.0,70000.0,2021-03-04,3,1.0,1.0
4,Laptop,97.0,Electronics,1000.0,97000.0,2021-03-05,4,1.0,1.0
4,Laptop,122.0,Electronics,1000.0,122000.0,2021-03-06,5,1.0,1.0
4,Laptop,154.0,Electronics,1000.0,154000.0,2021-03-07,6,1.0,1.0
4,Laptop,91.0,Electronics,1000.0,91000.0,2021-03-08,0,1.0,1.0
4,Laptop,100.0,Electronics,1000.0,100000.0,2021-03-09,1,1.0,1.0
4,Laptop,115.0,Electronics,1000.0,115000.0,2021-03-10,2,1.0,1.0
4,Laptop,118.0,Electronics,1000.0,118000.0,2021-03-11,3,1.0,1.0
4,Laptop,107.0,Electronics,1000.0,107000.0,2021-03-12,4,1.0,1.0
4,Laptop,146.0,Electronics,1000.0,146000.0,2021-03-13,5,1.0,1.0
4,Laptop,124.0,Electronics,1000.0,124000.0,2021-03-14,6,1.0,1.0
4,Laptop,146.0,Electronics,1000.0,146000.0,2021-03-15,0,1.0,1.0
4,Laptop,111.0,Electronics,1000.0,111000.0,2021-03-16,1,1.0,1.0
4,Laptop,126.0,Electronics,1000.0,126000.0,2021-03-17,2,1.0,1.0
4,Laptop,90.0,Electronics,1000.0,90000.0,2021-03-18,3,1.0,1.0
4,Laptop,112.0,Electronics,1000.0,112000.0,2021-03-19,4,1.0,1.0
4,Laptop,155.0,Electronics,1000.0,155000.0,2021-03-20,5,1.0,1.0
4,Laptop,151.0,Electronics,1000.0,151000.0,2021-03-21,6,1.0,1.0
4,Laptop,119.0,Electronics,1000.0,119000.0,2021-03-22,0,1.0,1.0
4,Laptop,108.0,Electronics,1000.0,108000.0,2021-03-23,1,1.0,1.0
4,Laptop,92.0,Electronics,1000.0,92000.0,2021-03-24,2,1.0,1.0
4,Laptop,110.0,Electronics,1000.0,110000.0,2021-03-25,3,1.0,1.0
4,Laptop,101.0,Electronics,1000.0,101000.0,2021-03-26,4,1.0,1.0
4,Laptop,132.0,Electronics,1000.0,132000.0,2021-03-27,5,1.0,1.0
4,Laptop,155.0,Electronics,1000.0,155000.0,2021-03-28,6,1.0,1.0
4,Laptop,91.0,Electronics,1000.0,91000.0,2021-03-29,0,1.0,1.0
4,Laptop,136.0,Electronics,1000.0,136000.0,2021-03-30,1,1.0,1.0
4,Laptop,87.0,Electronics,1000.0,87000.0,2021-03-31,2,1.0,1.0
4,Laptop,99.0,Electronics,1000.0,99000.0,2021-04-01,3,1.0,1.0
4,Laptop,98.0,Electronics,1000.0,98000.0,2021-04-02,4,1.0,1.0
4,Laptop,139.0,Electronics,1000.0,139000.0,2021-04-03,5,1.0,1.0
4,Laptop,147.0,Electronics,1000.0,147000.0,2021-04-04,6,1.0,1.0
4,Laptop,122.0,Electronics,1000.0,122000.0,2021-04-05,0,1.0,1.0
4,Laptop,76.0,Electronics,1000.0,76000.0,2021-04-06,1,1.0,1.0
4,Laptop,89.0,Electronics,1000.0,89000.0,2021-04-07,2,1.0,1.0
4,Laptop,84.0,Electronics,1000.0,84000.0,2021-04-08,3,1.0,1.0
4,Laptop,82.0,Electronics,1000.0,82000.0,2021-04-09,4,1.0,1.0
4,Laptop,144.0,Electronics,1000.0,144000.0,2021-04-10,5,1.0,1.0
4,Laptop,140.0,Electronics,1000.0,140000.0,2021-04-11,6,1.0,1.0
4,Laptop,118.0,Electronics,1000.0,118000.0,2021-04-12,0,1.0,1.0
4,Laptop,79.0,Electronics,1000.0,79000.0,2021-04-13,1,1.0,1.0
4,Laptop,90.0,Electronics,1000.0,90000.0,2021-04-14,2,1.0,1.0
4,Laptop,127.0,Electronics,1000.0,127000.0,2021-04-15,3,1.0,1.0
4,Laptop,72.0,Electronics,1000.0,72000.0,2021-04-16,4,1.0,1.0
4,Laptop,146.0,Electronics,1000.0,146000.0,2021-04-17,5,1.0,1.0
4,Laptop,125.0,Electronics,1000.0,125000.0,2021-04-18,6,1.0,1.0
4,Laptop,107.0,Electronics,1000.0,107000.0,2021-04-19,0,1.0,1.0
4,Laptop,101.0,Electronics,1000.0,101000.0,2021-04-20,1,1.0,1.0
4,Laptop,127.0,Electronics,1000.0,127000.0,2021-04-21,2,1.0,1.0
4,Laptop,107.0,Electronics,1000.0,107000.0,2021-04-22,3,1.0,1.0
4,Laptop,144.0,Electronics,1000.0,144000.0,2021-04-23,4,1.0,1.0
4,Laptop,144.0,Electronics,1000.0,144000.0,2021-04-24,5,1.0,1.0
4,Laptop,147.0,Electronics,1000.0,147000.0,2021-04-25,6,1.0,1.0
4,Laptop,118.0,Electronics,1000.0,118000.0,2021-04-26,0,1.0,1.0
4,Laptop,106.0,Electronics,1000.0,106000.0,2021-04-27,1,1.0,1.0
4,Laptop,93.0,Electronics,1000.0,93000.0,2021-04-28,2,1.0,1.0
4,Laptop,101.0,Electronics,1000.0,101000.0,2021-04-29,3,1.0,1.0
4,Laptop,126.0,Electronics,1000.0,126000.0,2021-04-30,4,1.0,1.0
4,Laptop,139.0,Electronics,1000.0,139000.0,2021-05-01,5,1.0,1.0
4,Laptop,146.0,Electronics,1000.0,146000.0,2021-05-02,6,1.0,1.0
4,Laptop,84.0,Electronics,1000.0,84000.0,2021-05-03,0,1.0,1.0
4,Laptop,80.0,Electronics,1000.0,80000.0,2021-05-04,1,1.0,1.0
4,Laptop,121.0,Electronics,1000.0,121000.0,2021-05-05,2,1.0,1.0
4,Laptop,95.0,Electronics,1000.0,95000.0,2021-05-06,3,1.0,1.0
4,Laptop,111.0,Electronics,1000.0,111000.0,2021-05-07,4,1.0,1.0
4,Laptop,120.0,Electronics,1000.0,120000.0,2021-05-08,5,1.0,1.0
4,Laptop,124.0,Electronics,1000.0,124000.0,2021-05-09,6,1.0,1.0
4,Laptop,88.0,Electronics,1000.0,88000.0,2021-05-10,0,1.0,1.0
4,Laptop,133.0,Electronics,1000.0,133000.0,2021-05-11,1,1.0,1.0
4,Laptop,124.0,Electronics,1000.0,124000.0,2021-05-12,2,1.0,1.0
4,Laptop,90.0,Electronics,1000.0,90000.0,2021-05-13,3,1.0,1.0
4,Laptop,89.0,Electronics,1000.0,89000.0,2021-05-14,4,1.0,1.0
4,Laptop,141.0,Electronics,1000.0,141000.0,2021-05-15,5,1.0,1.0
4,Laptop,128.0,Electronics,1000.0,128000.0,2021-05-16,6,1.0,1.0
4,Laptop,105.0,Electronics,1000.0,105000.0,2021-05-17,0,1.0,1.0
4,Laptop,110.0,Electronics,1000.0,110000.0,2021-05-18,1,1.0,1.0
4,Laptop,92.0,Electronics,1000.0,92000.0,2021-05-19,2,1.0,1.0
4,Laptop,131.0,Electronics,1000.0,131000.0,2021-05-20,3,1.0,1.0
4,Laptop,93.0,Electronics,1000.0,93000.0,2021-05-21,4,1.0,1.0
4,Laptop,152.0,Electronics,1000.0,152000.0,2021-05-22,5,1.0,1.0
4,Laptop,143.0,Electronics,1000.0,143000.0,2021-05-23,6,1.0,1.0
4,Laptop,137.0,Electronics,1000.0,137000.0,2021-05-24,0,1.0,1.0
4,Laptop,108.0,Electronics,1000.0,108000.0,2021-05-25,1,1.0,1.0
4,Laptop,111.0,Electronics,1000.0,111000.0,2021-05-26,2,1.0,1.0
4,Laptop,100.0,Electronics,1000.0,100000.0,2021-05-27,3,1.0,1.0
4,Laptop,85.0,Electronics,1000.0,85000.0,2021-05-28,4,1.0,1.0
4,Laptop,165.0,Electronics,1000.0,165000.0,2021-05-29,5,1.0,1.0
4,Laptop,151.0,Electronics,1000.0,151000.0,2021-05-30,6,1.0,1.0
4,Laptop,109.0,Electronics,1000.0,109000.0,2021-05-31,0,1.0,1.0
4,Laptop,127.0,Electronics,1000.0,127000.0,2021-06-01,1,1.0,1.0
4,Laptop,130.0,Electronics,1000.0,130000.0,2021-06-02,2,1.0,1.0
4,Laptop,126.0,Electronics,1000.0,126000.0,2021-06-03,3,1.0,1.0
4,Laptop,75.0,Electronics,1000.0,75000.0,2021-06-04,4,1.0,1.0
4,Laptop,125.0,Electronics,1000.0,125000.0,2021-06-05,5,1.0,1.0
4,Laptop,150.0,Electronics,1000.0,150000.0,2021-06-06,6,1.0,1.0
4,Laptop,107.0,Electronics,1000.0,107000.0,2021-06-07,0,1.0,1.0
4,Laptop,121.0,Electronics,1000.0,121000.0,2021-06-08,1,1.0,1.0
4,Laptop,96.0,Electronics,1000.0,96000.0,2021-06-09,2,1.0,1.0
4,Laptop,83.0,Electronics,1000.0,83000.0,2021-06-10,3,1.0,1.0
4,Laptop,103.0,Electronics,1000.0,103000.0,2021-06-11,4,1.0,1.0
4,Laptop,157.0,Electronics,1000.0,157000.0,2021-06-12,5,1.0,1.0
4,Laptop,147.0,Electronics,1000.0,147000.0,2021-06-13,6,1.0,1.0
4,Laptop,127.0,Electronics,1000.0,127000.0,2021-06-14,0,1.0,1.0
4,Laptop,120.0,Electronics,1000.0,120000.0,2021-06-15,1,1.0,1.0
4,Laptop,84.0,Electronics,1000.0,84000.0,2021-06-16,2,1.0,1.0
4,Laptop,97.0,Electronics,1000.0,97000.0,2021-06-17,3,1.0,1.0
4,Laptop,74.0,Electronics,1000.0,74000.0,2021-06-18,4,1.0,1.0
4,Laptop,141.0,Electronics,1000.0,141000.0,2021-06-19,5,1.0,1.0
4,Laptop,134.0,Electronics,1000.0,134000.0,2021-06-20,6,1.0,1.0
4,Laptop,129.0,Electronics,1000.0,129000.0,2021-06-21,0,1.0,1.0
4,Laptop,103.0,Electronics,1000.0,103000.0,2021-06-22,1,1.0,1.0
4,Laptop,99.0,Electronics,1000.0,99000.0,2021-06-23,2,1.0,1.0
4,Laptop,117.0,Electronics,1000.0,117000.0,2021-06-24,3,1.0,1.0
4,Laptop,143.0,Electronics,1000.0,143000.0,2021-06-25,4,1.0,1.0
4,Laptop,147.0,Electronics,1000.0,147000.0,2021-06-26,5,1.0,1.0
4,Laptop,143.0,Electronics,1000.0,143000.0,2021-06-27,6,1.0,1.0
4,Laptop,102.0,Electronics,1000.0,102000.0,2021-06-28,0,1.0,1.0
4,Laptop,102.0,Electronics,1000.0,102000.0,2021-06-29,1,1.0,1.0
4,Laptop,119.0,Electronics,1000.0,119000.0,2021-06-30,2,1.0,1.0
4,Laptop,144.0,Electronics,1000.0,144000.0,2021-07-01,3,1.0,1.0
4,Laptop,111.0,Electronics,1000.0,111000.0,2021-07-02,4,1.0,1.0
4,Laptop,162.0,Electronics,1000.0,162000.0,2021-07-03,5,1.0,1.0
4,Laptop,123.0,Electronics,1000.0,123000.0,2021-07-04,6,1.0,1.0
4,Laptop,103.0,Electronics,1000.0,103000.0,2021-07-05,0,1.0,1.0
4,Laptop,113.0,Electronics,1000.0,113000.0,2021-07-06,1,1.0,1.0
4,Laptop,114.0,Electronics,1000.0,114000.0,2021-07-07,2,1.0,1.0
4,Laptop,121.0,Electronics,1000.0,121000.0,2021-07-08,3,1.0,1.0
4,Laptop,105.0,Electronics,1000.0,105000.0,2021-07-09,4,1.0,1.0
4,Laptop,138.0,Electronics,1000.0,138000.0,2021-07-10,5,1.0,1.0
4,Laptop,161.0,Electronics,1000.0,161000.0,2021-07-11,6,1.0,1.0
4,Laptop,116.0,Electronics,1000.0,116000.0,2021-07-12,0,1.0,1.0
4,Laptop,121.0,Electronics,1000.0,121000.0,2021-07-13,1,1.0,1.0
4,Laptop,118.0,Electronics,1000.0,118000.0,2021-07-14,2,1.0,1.0
4,Laptop,176.0,Electronics,1000.0,176000.0,2021-07-15,3,1.0,1.6564873871189558
4,Laptop,170.0,Electronics,1000.0,170000.0,2021-07-16,4,1.0,1.9020222599032115
4,Laptop,294.0,Electronics,1000.0,294000.0,2021-07-17,5,1.0,1.9404591859831488
4,Laptop,297.0,Electronics,1000.0,297000.0,2021-07-18,6,1.0,1.8126098406820508
4,Laptop,207.0,Electronics,1000.0,207000.0,2021-07-19,0,1.0,1.9981445433241796
4,Laptop,213.0,Electronics,1000.0,213000.0,2021-07-20,1,1.0,1.7916187110929067
4,Laptop,83.0,Electronics,1000.0,83000.0,2021-07-21,2,1.0,1.0
4,Laptop,98.0,Electronics,1000.0,98000.0,2021-07-22,3,1.0,1.0
4,Laptop,127.0,Electronics,1000.0,127000.0,2021-07-23,4,1.0,1.0
4,Laptop,147.0,Electronics,1000.0,147000.0,2021-07-24,5,1.0,1.0
4,Laptop,153.0,Electronics,1000.0,153000.0,2021-07-25,6,1.0,1.0
4,Laptop,109.0,Electronics,1000.0,109000.0,2021-07-26,0,1.0,1.0
4,Laptop,92.0,Electronics,1000.0,92000.0,2021-07-27,1,1.0,1.0
4,Laptop,99.0,Electronics,1000.0,99000.0,2021-07-28,2,1.0,1.0
4,Laptop,83.0,Electronics,1000.0,83000.0,2021-07-29,3,1.0,1.0
4,Laptop,98.0,Electronics,1000.0,98000.0,2021-07-30,4,1.0,1.0
4,Laptop,155.0,Electronics,1000.0,155000.0,2021-07-31,5,1.0,1.0
